,GPU,CPU
186,0.4986723000000097,0.2539502999999854
187,0.4566002000000253,0.2578088000000207
188,0.4154918000000407,0.2612078000000224
189,0.4302281000000221,0.26249649999999747
190,0.48208540000001676,0.2525658000000135
191,0.42752489999998033,0.26281489999996666
192,0.4202660999999921,0.2579675999999722
193,0.5129503,0.2614174999999932
194,0.408580900000004,0.26014639999999645
195,0.42525380000000723,0.2598945000000299
196,0.479621399999985,0.25330900000000156
197,0.43868859999997767,0.2566820999999777
198,0.4270950999999741,0.265275000000031
199,0.42356329999995523,0.2695605000000114
200,0.5201142000000232,0.26199750000000677
201,0.44843539999999393,0.2576791000000185
202,0.5308226999999874,0.2590769999999907
203,0.4229900999999927,0.2797252999999955
204,0.4324766000000295,0.24861509999999498
205,0.41156660000001466,0.27190729999995256
206,0.4211757000000489,0.25352870000000394
207,0.43228279999999586,0.25693019999999933
208,0.4813555000000065,0.24243909999995594
209,0.4175242999999682,0.26063590000001113
210,0.49981120000001056,0.6125574999999799
211,0.6021876000000361,0.6370522000000278
212,0.6113515999999777,0.6085537000000159
213,0.5620127999999909,0.6251040999999873
214,0.5320310999999833,0.6294518999999923
215,0.5022513999999774,0.6003339000000096
216,0.4651432,0.5919996000000083
217,0.5637441000000081,0.5972921999999699
218,0.49535059999999476,0.6427572000000055
219,0.4558841000000484,0.6121479999999906
220,0.6146335000000249,0.6372521999999776
221,0.5175902000000292,0.6377727999999934
222,0.4828676999999857,0.5991060000000061
223,0.4802283000000216,0.6072063999999955
224,0.6337082000000009,0.6446791000000189
225,0.612962600000003,0.6229397999999833
226,0.5793656000000169,0.6495257000000265
227,0.615484199999969,0.6189977999999883
228,0.5908399999999574,0.62619380000001
229,0.6282462000000351,0.5990964000000076
230,0.4771274999999946,0.577354200000002
231,0.5003937000000178,0.6718108000000029
232,0.49961969999998246,0.6212790999999811
233,0.47853829999996833,0.605528799999945
234,0.6493202999999994,0.6231275999999752
235,0.5614904000000251,0.5991588999999635
236,0.5019715999999903,0.6122315999999728
237,0.4794691999999827,0.6175281999999811
238,0.5892606999999543,0.6318067000000269
